power_x,power_y,power_z,power_total_xyz
0.00720358977928637,0.00246732925796791,0.0179138064995678,0.019464939832412
0.000988868298714779,0.00192850737703665,0.00310059513420686,0.00378294744898143
0.000950877932452994,0.00189108368465256,0.00302766997155351,0.00369420516504322
0.00093832944762076,0.00187781721360947,0.00309457227462709,0.00373938995063246
0.000938526347186737,0.00190165496750181,0.00305855318547422,0.00372181016551926
0.000955138671645004,0.00191346405743121,0.00310021529266803,0.00376629386028834
0.000949986083180053,0.00189710805028117,0.0030018817289299,0.00367597421470289
0.00094990199507693,0.00186819313647786,0.0029759184787184,0.00363985579211756
0.000921744459281383,0.00186705041269873,0.00297609799770592,0.00363216868877584
0.000944539492150566,0.00190210928178518,0.00298123410885017,0.00366031848120584
0.000920612652232821,0.00190204654643422,0.00295536015823602,0.0036331064373539
0.000946281907790721,0.00187051251661438,0.00303113482979765,0.00368538259618123
0.00145933736798389,0.0023943822445699,0.0033842679202134,0.00439499729721091
0.00716371591216827,0.0204091911464124,0.0138453288876221,0.0256816479402603
0.00358657117253436,0.00695841917152598,0.00864773098418123,0.0116647478034068
0.00302002507298749,0.00573214801370635,0.00533802994677863,0.00839479815154696
0.00248432703400875,0.00369538225280624,0.00552702085522818,0.00709758341552878
0.00252138905491932,0.00290812778701809,0.00488292875587286,0.00621752388228817
0.00203653441619542,0.00296238923866025,0.00488731155404678,0.00606704513383556
0.00142905452682062,0.00247584397105889,0.00399806235260606,0.00491492652895046
0.00268662670494312,0.00309203270405774,0.00453002678742435,0.00610735392698493
0.00232913030790257,0.00287788642001117,0.00430740526838192,0.00567986077151186
0.00236445725790066,0.00282189914687466,0.00426909578220965,0.00563728229887872
0.00232716497272611,0.00290730479839844,0.00402188086640356,0.00548120823401346
0.00209988434850512,0.00252397038513837,0.00424067140153511,0.00536313664919607
0.00173295150282238,0.00264482132244991,0.00415968004342927,0.00522504916747429
0.00181879069546677,0.00259574908787712,0.00412214058895993,0.00519980345362037
0.00194504445813459,0.00324605753801256,0.00456584934556683,0.00593018277379553
0.00219307995909695,0.00314415289540621,0.00481553986690849,0.00615505656728424
0.00213560944157507,0.00247668948876658,0.00426709123931406,0.00537614045160115
0.00233178822689812,0.00334339268101127,0.00450901228379863,0.00607837994287848
0.00191889783609535,0.00261315620360179,0.00437320809720296,0.0054438684142102
0.00223826421598287,0.00244317738450104,0.00421470058184117,0.00536121659954707
0.00219737320569512,0.00268316528619683,0.00430202975338971,0.00552587413512187
0.00210073671057235,0.00280664209428731,0.00439581351873083,0.0056225893558065
0.00195120840876313,0.00248961771097304,0.00391001177860972,0.00502927457095805
0.00162187784664621,0.00286013720564156,0.00417651090680922,0.00531546008725804
0.00156510567105842,0.00299594239803069,0.00420370637894059,0.00539410548045206
0.00201950666470051,0.00289945023476599,0.00439050940999262,0.00563576008288927
0.00171723900093876,0.00279752415604543,0.00409980983041359,0.00525199884192284
0.00161140309483382,0.002669534174853,0.00401058639997021,0.00508014132838587
0.00160926650753335,0.00307387830249624,0.00418768551768164,0.00543830640050984
0.00151634834315186,0.00285036196165043,0.00403857955542546,0.00517049324878232
0.00257941413980294,0.0046389412025902,0.00555194018205968,0.00768096299762426
0.00267720216730992,0.00494847075381821,0.00562651645186077,0.00795691282025278
0.00194344971684103,0.0036022218926367,0.00437430973145466,0.00599062475810157
0.00151835507231612,0.00271718258774912,0.00386116391623553,0.0049595433387394
0.00171916838259492,0.00282576551053621,0.00397771965513369,0.0051732721079687
