msqi_original,corrected_msqi_Arm,corrected_msqi_Sternum,power_Arm,power_Sternum,Diff_Arm,Diff_Sternum
0.936011255715889,0.936029957153826,0.936031080766698,0.0162533688821962,0.0193624949835743,1.87014379370298e-05,1.9825050809108e-05
0.916023359729299,0.916125914367416,0.916139864833204,0.00270308364413524,0.00396303967228304,0.000102554638116925,0.000116505103904929
0.942097133684611,0.94209845948982,0.942098648354228,0.00267338615765783,0.00398635777281855,1.32580520895154e-06,1.51466961695323e-06
0.929918603835126,0.929950732404987,0.929954127306534,0.00411383959389618,0.00556057071793282,3.21285698610119e-05,3.55234714080055e-05
0.930656685828006,0.930801212016415,0.930685182152633,0.00266161592896811,0.0038530320742423,0.000144526188408989,2.84963246269809e-05
0.935899718734893,0.935959814042886,0.935911485026219,0.00266934824047957,0.00377293652552612,6.00953079930022e-05,1.1766291326043e-05
0.935312935227129,0.935324920623625,0.935326520332407,0.00278940121906448,0.00406202689059923,1.19853964960503e-05,1.35851052780467e-05
0.944251285269993,0.944251472912473,0.944251496616843,0.00277802331569722,0.00396944449164969,1.87642479998473e-07,2.11346850020888e-07
0.945539858292541,0.945539858292541,0.945539858292541,0.00266484700032624,0.00367059508374458,0,0
0.945192395928457,0.945192473022421,0.945192473070227,0.00266424338572585,0.00359994461603541,7.70939639904711e-08,7.71417699718668e-08
0.940239708424586,0.940257755388497,0.940257766806495,0.00265426973729366,0.00360893511583755,1.80469639109448e-05,1.80583819089364e-05
0.936793634216401,0.936805730907604,0.936843066757995,0.00738219166079486,0.0037607822352705,1.20966912029452e-05,4.94325415939523e-05
0.937337320948146,0.937346855349368,0.937380761344453,0.00532601483463275,0.00373651884102021,9.5344012219778e-06,4.34403963069929e-05
0.697873345200249,0.733180247779364,0.732267134737164,0.0406667684132149,0.0375924726994145,0.035306902579115,0.034393789536915
0.343367281484003,1,1,0.0372538003845093,0.0483451627411578,0.656632718515997,0.656632718515997
0.52745678036935,0.694779452956951,0.71103342651795,0.0329750984194231,0.0435485817433968,0.167322672587601,0.1835766461486
0.780784833320974,0.836791704190365,0.83721406743051,0.0391530535160627,0.041245494757236,0.0560068708693909,0.0564292341095359
0.839785697806252,0.876437201413422,0.876552958280305,0.0428094573636416,0.0396437900397546,0.03665150360717,0.036767260474053
0.856905155581267,0.888923850526899,0.888968271916202,0.0502589747137758,0.041632098855984,0.032018694945632,0.032063116334935
0.876805617720407,0.903658966938047,0.90384669053188,0.0553962439302207,0.0523817562142488,0.02685334921764,0.0270410728114731
0.868235220849378,0.897167094772193,0.897325519522476,0.0458446576680254,0.0419041912498869,0.028931873922815,0.029090298673098
0.822445226592033,0.863995304026122,0.864057564325579,0.0360149020746261,0.0330295806312939,0.041550077434089,0.041612337733546
0.700597757143606,0.734575451445312,0.733851599767506,0.0398336242771669,0.0373416599738956,0.0339776943017061,0.0332538426239001
0.756544696999651,0.773237717775321,0.772817062734958,0.0397490423366328,0.0368191669842739,0.01669302077567,0.016272365735307
0.781100314406663,0.836820900784596,0.836784914206147,0.0374879167694709,0.0350317678502788,0.055720586377933,0.0556845997994839
0.645223280683509,0.70632372582281,0.705636268641914,0.0385867590546375,0.0372989089658166,0.061100445139301,0.060412987958405
0.756140950244161,0.77248052197759,0.771486384561919,0.0366518408028856,0.0303606690372901,0.016339571733429,0.015345434317758
0.773564850786409,0.830628282222589,0.831121908135715,0.0254239243748378,0.0273345807071785,0.05706343143618,0.0575570573493059
0.915185461020936,0.915369185163248,0.915391860298157,0.0130663717400054,0.0185259650448657,0.000183724142311936,0.000206399277220992
0.763013242627108,0.826509744692704,0.826498147882948,0.0424144298447173,0.040558899403706,0.063496502065596,0.0634849052558399
0.877937454930814,0.90426551719799,0.904464844529655,0.0343282774429586,0.0328988791129225,0.026328062267176,0.026527389598841
0.902115111935311,0.922718251786404,0.922936431533861,0.0267211602049003,0.0266244986320417,0.020603139851093,0.0208213195985499
0.788910029127841,0.841745233770853,0.841598013577649,0.0374987762323141,0.0335618343056864,0.0528352046430119,0.0526879844498079
0.81786208717499,0.860021016793655,0.860409044332765,0.0232832718476569,0.025632892494896,0.042158929618665,0.042546957157775
0.849637602929436,0.883213960752644,0.883416466946131,0.0326445346631356,0.032111013716599,0.033576357823208,0.0337788640166949
0.819291772782238,0.862249648675967,0.862155738900919,0.0446065468536352,0.0382718893484717,0.042957875893729,0.042863966118681
0.852679101670328,0.885586984175686,0.885711448085254,0.0382947510989062,0.0346903533219359,0.032907882505358,0.033032346414926
0.870848945990378,0.899096454622373,0.899220137204511,0.0450219982930394,0.0385404458393267,0.028247508631995,0.028371191214133
0.869350272362263,0.897843003064157,0.897959997035781,0.0361231793920432,0.0304210535968525,0.028492730701894,0.028609724673518
0.79881040858795,0.849296221966963,0.848421408850458,0.0547454727202017,0.0382590743462667,0.0504858133790129,0.049611000262508
0.715403821315624,0.741933474976658,0.743920799324464,0.032102059927715,0.039870222757482,0.026529653661034,0.02851697800884
0.17395781061466,1,1,0.0333466315756773,0.0383600999542737,0.82604218938534,0.82604218938534
0.538275413499453,0.696509428356491,0.699017797461605,0.0363842138923061,0.038142105987814,0.158234014857038,0.160742383962152
0.678918347923433,0.719155585401919,0.720974596476904,0.0318145559100444,0.0363272889971466,0.0402372374784861,0.042056248553471
0.688427419060409,0.725054186274401,0.724520955436341,0.0329063365855841,0.0314899577057696,0.0366267672139919,0.0360935363759319
0.182907667853719,1,1,0.03886776606537,0.0379352536606539,0.817092332146281,0.817092332146281
