msqi_original,corrected_msqi_Arm,corrected_msqi_Sternum,power_Arm,power_Sternum,Diff_Arm,Diff_Sternum
0.901989311260972,0.902159745588941,0.902189351228699,0.0119444005853391,0.0193127211552339,0.000170434327968927,0.000200039967726995
0.929447282430579,0.929447766226809,0.929447837827746,0.00270960036075247,0.00409948010399895,4.83796230077438e-07,5.55397167034677e-07
0.91880558187521,0.918824346239957,0.918826748811397,0.00277503613025714,0.00398328191562162,1.87643647470148e-05,2.11669361870337e-05
0.927187590603624,0.927199727564698,0.927189982350079,0.00265148943806423,0.00384664859315916,1.21369610740496e-05,2.3917464549994e-06
0.921075248832869,0.921146600393211,0.92114665615838,0.00265455651331989,0.00383403440816951,7.13515603419923e-05,7.14073255110304e-05
0.923970485958441,0.923976974666591,0.923977798005568,0.00269276427216136,0.00385336864580373,6.48870815000979e-06,7.31204712700606e-06
0.922301519442466,0.922311291484552,0.92231258001204,0.0027499524262349,0.00398750894494631,9.77204208607585e-06,1.10605695740063e-05
0.924898109365058,0.924903162418177,0.924903773668422,0.00280680730125427,0.00395357990993034,5.05305311904181e-06,5.66430336401691e-06
0.924285303336973,0.92429127581366,0.924319365409168,0.00271595761443623,0.00381697246038436,5.97247668698841e-06,3.40620721950291e-05
0.925751153177725,0.925772735505961,0.925755402470288,0.0026748946296847,0.00383656195257618,2.15823282359029e-05,4.24929256293005e-06
0.931512291801067,0.931512291801067,0.931512291801067,0.0026882594197084,0.0037322202074066,0,0
0.9230685829266,0.923115132064187,0.923115165029182,0.00266415332732459,0.00373283426120032,4.65491375870597e-05,4.65821025820157e-05
0.922658933441283,0.922710142386889,0.922710177484535,0.00267012899955649,0.00370439943939277,5.12089456059517e-05,5.12440432519634e-05
0.19128802312313,1,1,0.0407875122158218,0.024759802179067,0.80871197687687,0.80871197687687
0.606505241226287,0.670550478613514,0.659211318112062,0.0198353032371408,0.0110550420473486,0.064045237387227,0.052706076885775
0.765069082285894,0.77515434360658,0.772266055548238,0.0222938097902854,0.00810163161714273,0.010085261320686,0.00719697326234403
0.786059923629986,0.834268063259014,0.834131110491897,0.00703598190562444,0.00556197933941229,0.048208139629028,0.048071186861911
0.781918609821463,0.832122123253759,0.831212243335339,0.010844450894685,0.00579399390853698,0.050203513432296,0.0492936335138761
0.77815714057846,0.830073616786109,0.828262760091047,0.0139941337612572,0.00498298834663952,0.0519164762076491,0.0501056195125871
0.77688600484976,0.829361038480619,0.827547827326699,0.0149346373212485,0.00558772501955091,0.052475033630859,0.050661822476939
0.745512728401045,0.75633695757108,0.753512801258845,0.0115742083666309,0.00467285373611246,0.010824229170035,0.00800007285780002
0.7465840952503,0.75875806708568,0.754506524799258,0.0172368047099626,0.00475045316554568,0.01217397183538,0.00792242954895794
0.7847384705167,0.83379743096723,0.832834353184595,0.00924132346769957,0.00441433762458027,0.04905896045053,0.048095882667895
0.786966058460848,0.836029958687182,0.834711149847826,0.0131342123853535,0.00528434435938687,0.049063900226334,0.047745091386978
0.789722644518506,0.839442975848775,0.83689441553396,0.0264503647156296,0.00600622777206746,0.049720331330269,0.047171771015454
0.787702987281253,0.836745531030649,0.835038691875208,0.0145337195351782,0.00456033306989669,0.049042543749396,0.047335704593955
0.760520040421019,0.772308637690041,0.7674644561044,0.0289075749763734,0.00590925041880635,0.011788597269022,0.006944415683381
0.700138317227289,0.725262228569268,0.714571955593253,0.0243697349382767,0.00462079294631799,0.025123911341979,0.014433638365964
0.754551290611573,0.766570990882499,0.76191866538759,0.023456740328134,0.00540163251167804,0.012019700270926,0.00736737477601701
0.760703405514664,0.769944263145297,0.767191548666422,0.014040244203901,0.00485958400366762,0.00924085763063298,0.00648814315175805
0.904080590156853,0.904187875830087,0.904188046921588,0.00469422067179083,0.00471671452517845,0.000107285673233926,0.000107456764735003
0.789452207006928,0.837381277178427,0.836437954891954,0.0106172280714569,0.00499425481771483,0.0479290701714991,0.0469857478850261
0.702104211556183,0.726530344333062,0.716545905593793,0.0240600659229783,0.00497264083069915,0.024426132776879,0.0144416940376101
0.778744421906931,0.831285962908198,0.828805054212405,0.0194833654384486,0.00535711576924138,0.052541541001267,0.050060632305474
0.770643457604656,0.825873924580814,0.822781264925075,0.019386856513358,0.00469442014212186,0.055230466976158,0.0521378073204189
0.782287767041271,0.833730399972709,0.831190549642381,0.0199112235796628,0.00483149208552552,0.051442632931438,0.04890278260111
0.785927836875712,0.836271980947426,0.833917866128972,0.0205176629243154,0.0051389841212498,0.0503441440717141,0.04799002925326
0.780525130669138,0.833088318942744,0.830003420261502,0.0245479637307475,0.00509929290766555,0.0525631882736061,0.049478289592364
0.696451960997547,0.715024323964223,0.711208914531962,0.00861575450363467,0.00432197208167659,0.018572362966676,0.014756953534415
0.703405328800012,0.720277117480106,0.716839912791177,0.00831634803077496,0.0041987686188853,0.016871788680094,0.0134345839911649
0.792387253622574,0.841609184115482,0.838761616191554,0.0308843607762341,0.00572630423875998,0.049221930492908,0.04637436256898
0.787872026483209,0.837957678379142,0.835371453296465,0.0239719427121291,0.00529623594638735,0.0500856518959331,0.047499426813256
0.792322758282143,0.840146388356571,0.838557850725879,0.0159369226100575,0.00509242563451186,0.0478236300744279,0.0462350924437359
0.849614680120058,0.881848993809512,0.881587528950898,0.014863546195894,0.00501508096696054,0.032234313689454,0.03197284883084
0.785432294459937,0.834235527215144,0.833536645067913,0.00897341499054415,0.00506227593357394,0.048803232755207,0.048104350607976
0.747711154129759,0.761484668138916,0.756672941553494,0.0261986001467182,0.00721651860526107,0.0137735140091571,0.00896178742373499
