power_x,power_y,power_z,power_total_xyz
0.00585358803944044,0.0199139721327435,0.00643592116618212,0.0217313566142677
0.00265935236422393,0.0027825304109641,0.00355181658383099,0.00523736876019059
0.00268805466210664,0.00281034904177771,0.00368061647068303,0.00535449691449695
0.00216584096595944,0.00283849545857428,0.00343267088557448,0.00495289339344646
0.00236566728026944,0.0027455482136903,0.00358971117345756,0.00510102371916476
0.00229679163303702,0.00285265494437726,0.00359554526583802,0.00513233258820578
0.00148811174952637,0.00255799960757787,0.0034270327781901,0.00452795673943958
0.00154336102212142,0.00247126527340334,0.00332081762662331,0.00441779866058029
0.00187784325712599,0.00285273194970516,0.00353673542681969,0.00491659153830412
0.0019996499146823,0.00265336591854657,0.00346596101659913,0.00480123278414807
0.0020825212979626,0.00317827922565947,0.00367092938072949,0.00528337735837877
0.00208799378424002,0.00265166021329763,0.00342189436806327,0.00480628557162323
0.00176443474788327,0.00247953076575536,0.00332399792813637,0.00450669113919738
0.00171163232484207,0.00254165551783253,0.00344063580418082,0.0046073498590604
0.00144627827013449,0.00245786642195351,0.00324758096622998,0.00432199147558726
0.00162279133820782,0.00316276221339277,0.00440085542891191,0.00565721177365766
0.0015633062463614,0.002533963967566,0.00345906973380588,0.00456399641018344
0.00177654304080659,0.00254034596483033,0.0032878519163009,0.00451878667568979
0.00135267014252375,0.00243571388114829,0.00312206130065464,0.00418445759810505
0.00174668243907221,0.00247981335090942,0.00327486537510653,0.00446375593232689
0.00175282223596385,0.00254198236273722,0.00336593223165521,0.00456766460146231
0.0015499522849835,0.0025137878738329,0.00323142095412455,0.00437762069429389
0.00155340649566429,0.0024784690209885,0.00317523949668003,0.00431717804706368
0.00179175845173622,0.0026688651282438,0.00349530921614819,0.00474872887609036
0.00188166849762008,0.00303175044861857,0.00350806430319092,0.00500386873058807
0.00181063121177028,0.0032197543432026,0.00367035669651265,0.00520737186066484
0.00164367927916331,0.00301254514667905,0.00399747521759514,0.00526848345815165
0.0015811396850581,0.00298815024202022,0.00355454513549919,0.00490549036211999
0.00137738353055078,0.00276542688805093,0.00340279812761109,0.00459606422503658
0.00142438218236658,0.0025309309727142,0.00315999252552681,0.00429185611961453
