power_x,power_y,power_z,power_total_xyz
0.016218479808316,0.0139626619984533,0.0184903077388497,0.0282822647193108
0.0145469543994037,0.0264869256263651,0.0202564907629806,0.0363798918286688
0.0109661761835312,0.0363932694871042,0.0181798008715436,0.0421335050022926
0.0109140858034021,0.0349297851435913,0.0167274584703145,0.0402369857963737
0.0106613997337936,0.0364700647247048,0.0161912992619236,0.0413024120009601
0.0126947300779979,0.0371615651389426,0.0174548746085977,0.0429745359827301
0.010881548497686,0.0316276135160739,0.013900107716749,0.0362205332507248
0.0100016712442085,0.0162694127955738,0.0134238663997051,0.0233436802905442
0.00806195206970104,0.0231845666968676,0.0115532918122537,0.027129278571218
0.00744912218886064,0.0227201572655125,0.0119903915126046,0.0267481673424505
0.00670695459800741,0.0226022695375653,0.010146253473372,0.0256669493273821
0.00803130048989552,0.0236555262195784,0.013382536585395,0.0283403950879939
0.00903331707788411,0.0192387175567727,0.0172196089244328,0.0273540491000742
0.00744122475121145,0.0231643369752054,0.0120871603625008,0.0271672188294591
0.0150118254890007,0.0303472296203749,0.0202477131799195,0.0394497039172698
0.0139900243888913,0.0326018171648863,0.0180656624965702,0.039811649379226
0.0171690665586573,0.0281445017896106,0.0199755293444812,0.0385475239162418
0.0125027583940045,0.0329451778404452,0.0166116743312801,0.0389570460184794
0.00988684988124598,0.0270694378949645,0.0145528874213058,0.0322845288152209
0.0154662196301025,0.0229025388621155,0.0196608970267564,0.0339157943718556
0.00937065386380882,0.0196746058576681,0.0135590968846895,0.0256660939337932
0.00876871664069997,0.0161246958934724,0.0109467676579694,0.0213711939614852
0.0066262519259172,0.018427518763346,0.0113724368344999,0.0226453744043653
0.0183836310161506,0.0269875618435093,0.0297182843848964,0.0441527214379453
0.0196197339448429,0.0218776803618604,0.0276099333084918,0.0403221437349444
0.0187597993959254,0.0300950186259894,0.0243919123229923,0.0430419052348587
0.0143159332089332,0.0352896211139837,0.0212989784865868,0.0436342730727034
0.012858240131037,0.029210115823617,0.018391102577564,0.0368347371337846
0.00811077175044221,0.0113656644805322,0.0124016252245874,0.0186752043009688
0.0107105041866861,0.0155588054289958,0.0167258900637341,0.0252298776202836
