Class,Type,mSQI_t-6,mSQI_t-5,mSQI_t-4,mSQI_t-3,mSQI_t-2,mSQI_t-1,mSQI_t0,mSQI_t1,mSQI_t2,mSQI_t3,mSQI_t4,mSQI_t5,PowerArm_t-6,PowerArm_t-5,PowerArm_t-4,PowerArm_t-3,PowerArm_t-2,PowerArm_t-1,PowerArm_t0,PowerArm_t1,PowerArm_t2,PowerArm_t3,PowerArm_t4,PowerArm_t5,PowerSternum_t-6,PowerSternum_t-5,PowerSternum_t-4,PowerSternum_t-3,PowerSternum_t-2,PowerSternum_t-1,PowerSternum_t0,PowerSternum_t1,PowerSternum_t2,PowerSternum_t3,PowerSternum_t4,PowerSternum_t5
0,1,0.901989311260972,0.929447282430579,0.91880558187521,0.927187590603624,0.921075248832869,0.923970485958441,0.922301519442466,0.924898109365058,0.924285303336973,0.925751153177725,0.931512291801067,0.9230685829266,0.0119444005853391,0.00270960036075247,0.00277503613025714,0.00265148943806423,0.00265455651331989,0.00269276427216136,0.0027499524262349,0.00280680730125427,0.00271595761443623,0.0026748946296847,0.0026882594197084,0.00266415332732459,0.0193127211552339,0.00409948010399895,0.00398328191562162,0.00384664859315916,0.00383403440816951,0.00385336864580373,0.00398750894494631,0.00395357990993034,0.00381697246038436,0.00383656195257618,0.0037322202074066,0.00373283426120032
0,1,0.929447282430579,0.91880558187521,0.927187590603624,0.921075248832869,0.923970485958441,0.922301519442466,0.924898109365058,0.924285303336973,0.925751153177725,0.931512291801067,0.9230685829266,0.922658933441283,0.00270960036075247,0.00277503613025714,0.00265148943806423,0.00265455651331989,0.00269276427216136,0.0027499524262349,0.00280680730125427,0.00271595761443623,0.0026748946296847,0.0026882594197084,0.00266415332732459,0.00267012899955649,0.00409948010399895,0.00398328191562162,0.00384664859315916,0.00383403440816951,0.00385336864580373,0.00398750894494631,0.00395357990993034,0.00381697246038436,0.00383656195257618,0.0037322202074066,0.00373283426120032,0.00370439943939277
0,1,0.91880558187521,0.927187590603624,0.921075248832869,0.923970485958441,0.922301519442466,0.924898109365058,0.924285303336973,0.925751153177725,0.931512291801067,0.9230685829266,0.922658933441283,0.19128802312313,0.00277503613025714,0.00265148943806423,0.00265455651331989,0.00269276427216136,0.0027499524262349,0.00280680730125427,0.00271595761443623,0.0026748946296847,0.0026882594197084,0.00266415332732459,0.00267012899955649,0.0407875122158218,0.00398328191562162,0.00384664859315916,0.00383403440816951,0.00385336864580373,0.00398750894494631,0.00395357990993034,0.00381697246038436,0.00383656195257618,0.0037322202074066,0.00373283426120032,0.00370439943939277,0.024759802179067
0,1,0.927187590603624,0.921075248832869,0.923970485958441,0.922301519442466,0.924898109365058,0.924285303336973,0.925751153177725,0.931512291801067,0.9230685829266,0.922658933441283,0.19128802312313,0.606505241226287,0.00265148943806423,0.00265455651331989,0.00269276427216136,0.0027499524262349,0.00280680730125427,0.00271595761443623,0.0026748946296847,0.0026882594197084,0.00266415332732459,0.00267012899955649,0.0407875122158218,0.0198353032371408,0.00384664859315916,0.00383403440816951,0.00385336864580373,0.00398750894494631,0.00395357990993034,0.00381697246038436,0.00383656195257618,0.0037322202074066,0.00373283426120032,0.00370439943939277,0.024759802179067,0.0110550420473486
0,1,0.921075248832869,0.923970485958441,0.922301519442466,0.924898109365058,0.924285303336973,0.925751153177725,0.931512291801067,0.9230685829266,0.922658933441283,0.19128802312313,0.606505241226287,0.765069082285894,0.00265455651331989,0.00269276427216136,0.0027499524262349,0.00280680730125427,0.00271595761443623,0.0026748946296847,0.0026882594197084,0.00266415332732459,0.00267012899955649,0.0407875122158218,0.0198353032371408,0.0222938097902854,0.00383403440816951,0.00385336864580373,0.00398750894494631,0.00395357990993034,0.00381697246038436,0.00383656195257618,0.0037322202074066,0.00373283426120032,0.00370439943939277,0.024759802179067,0.0110550420473486,0.00810163161714273
0,1,0.923970485958441,0.922301519442466,0.924898109365058,0.924285303336973,0.925751153177725,0.931512291801067,0.9230685829266,0.922658933441283,0.19128802312313,0.606505241226287,0.765069082285894,0.786059923629986,0.00269276427216136,0.0027499524262349,0.00280680730125427,0.00271595761443623,0.0026748946296847,0.0026882594197084,0.00266415332732459,0.00267012899955649,0.0407875122158218,0.0198353032371408,0.0222938097902854,0.00703598190562444,0.00385336864580373,0.00398750894494631,0.00395357990993034,0.00381697246038436,0.00383656195257618,0.0037322202074066,0.00373283426120032,0.00370439943939277,0.024759802179067,0.0110550420473486,0.00810163161714273,0.00556197933941229
0,1,0.922301519442466,0.924898109365058,0.924285303336973,0.925751153177725,0.931512291801067,0.9230685829266,0.922658933441283,0.19128802312313,0.606505241226287,0.765069082285894,0.786059923629986,0.781918609821463,0.0027499524262349,0.00280680730125427,0.00271595761443623,0.0026748946296847,0.0026882594197084,0.00266415332732459,0.00267012899955649,0.0407875122158218,0.0198353032371408,0.0222938097902854,0.00703598190562444,0.010844450894685,0.00398750894494631,0.00395357990993034,0.00381697246038436,0.00383656195257618,0.0037322202074066,0.00373283426120032,0.00370439943939277,0.024759802179067,0.0110550420473486,0.00810163161714273,0.00556197933941229,0.00579399390853698
0,1,0.924898109365058,0.924285303336973,0.925751153177725,0.931512291801067,0.9230685829266,0.922658933441283,0.19128802312313,0.606505241226287,0.765069082285894,0.786059923629986,0.781918609821463,0.77815714057846,0.00280680730125427,0.00271595761443623,0.0026748946296847,0.0026882594197084,0.00266415332732459,0.00267012899955649,0.0407875122158218,0.0198353032371408,0.0222938097902854,0.00703598190562444,0.010844450894685,0.0139941337612572,0.00395357990993034,0.00381697246038436,0.00383656195257618,0.0037322202074066,0.00373283426120032,0.00370439943939277,0.024759802179067,0.0110550420473486,0.00810163161714273,0.00556197933941229,0.00579399390853698,0.00498298834663952
0,1,0.924285303336973,0.925751153177725,0.931512291801067,0.9230685829266,0.922658933441283,0.19128802312313,0.606505241226287,0.765069082285894,0.786059923629986,0.781918609821463,0.77815714057846,0.77688600484976,0.00271595761443623,0.0026748946296847,0.0026882594197084,0.00266415332732459,0.00267012899955649,0.0407875122158218,0.0198353032371408,0.0222938097902854,0.00703598190562444,0.010844450894685,0.0139941337612572,0.0149346373212485,0.00381697246038436,0.00383656195257618,0.0037322202074066,0.00373283426120032,0.00370439943939277,0.024759802179067,0.0110550420473486,0.00810163161714273,0.00556197933941229,0.00579399390853698,0.00498298834663952,0.00558772501955091
0,1,0.925751153177725,0.931512291801067,0.9230685829266,0.922658933441283,0.19128802312313,0.606505241226287,0.765069082285894,0.786059923629986,0.781918609821463,0.77815714057846,0.77688600484976,0.745512728401045,0.0026748946296847,0.0026882594197084,0.00266415332732459,0.00267012899955649,0.0407875122158218,0.0198353032371408,0.0222938097902854,0.00703598190562444,0.010844450894685,0.0139941337612572,0.0149346373212485,0.0115742083666309,0.00383656195257618,0.0037322202074066,0.00373283426120032,0.00370439943939277,0.024759802179067,0.0110550420473486,0.00810163161714273,0.00556197933941229,0.00579399390853698,0.00498298834663952,0.00558772501955091,0.00467285373611246
