msqi_original,corrected_msqi_Arm,corrected_msqi_Sternum,power_Arm,power_Sternum,Diff_Arm,Diff_Sternum
0.875086264157515,0.875129029616413,0.875129246931497,0.01917119369264,0.019464939832412,4.27654588980309e-05,4.29827739819588e-05
0.861729078545471,0.861820092097247,0.861829407373668,0.00282404281941629,0.00378294744898143,9.10135517759869e-05,0.000100328828196994
0.888602177643726,0.888602187623679,0.888602179583948,0.00275034465724405,0.00369420516504322,9.97995308615884e-09,1.94022209409894e-09
0.860623592922135,0.860721837938236,0.860732164899007,0.00277063364991753,0.00373938995063246,9.82450161010062e-05,0.000108571976871974
0.873173290060254,0.873339096969714,0.873205605104096,0.0027450954790232,0.00372181016551926,0.000165806909459998,3.23150438419351e-05
0.870028814818652,0.870071344670799,0.870076002043997,0.0027575442962714,0.00376629386028834,4.2529852147033e-05,4.71872253450245e-05
0.865473438486386,0.86553991120006,0.865850304047998,0.00276389857788113,0.00367597421470289,6.64727136739929e-05,0.000376865561611983
0.869325503265514,0.869585523809015,0.869585680010312,0.00273329539318272,0.00363985579211756,0.000260020543500938,0.000260176744797946
0.864915961656904,0.864985789214599,0.865311589769353,0.00276906140873664,0.00363216868877584,6.98275576950236e-05,0.000395628112448976
0.879854358569144,0.879863774762039,0.879907678195864,0.0027739745647909,0.00366031848120584,9.41619289507312e-06,5.33196267200609e-05
0.881180560551681,0.88121901978155,0.881219042641507,0.00273610269485786,0.0036331064373539,3.84592298690034e-05,3.84820898259308e-05
0.87082132945887,0.871042117492163,0.870864219111859,0.00274941744494494,0.00368538259618123,0.000220788033292951,4.28896529889311e-05
0.888724316924624,0.888724316924624,0.888724316924624,0.0136974535097609,0.00439499729721091,0,0
0.142872963576445,1,1,0.0626830582408622,0.0256816479402603,0.857127036423555,0.857127036423555
0.654275185227934,0.757064060813317,0.746069038214899,0.0401778501463757,0.0116647478034068,0.102788875585383,0.091793852986965
0.269553370215701,0.949817683711769,0.804118570567358,0.0172998076459333,0.00839479815154696,0.680264313496068,0.534565200351657
0.563497647040973,0.649905905696995,0.613094423309843,0.0375332281110317,0.00709758341552878,0.086408258656022,0.0495967762688699
0.590054605382915,0.650709317922842,0.626435662862113,0.0288127793419489,0.00621752388228817,0.060654712539927,0.0363810574791981
0.548891433754583,0.641910352908358,0.603039131393106,0.0307575052568422,0.00606704513383556,0.0930189191537749,0.054147697638523
0.597638504595431,0.645833353362074,0.628729153076904,0.018307521545962,0.00491492652895046,0.048194848766643,0.031090648481473
0.612385659020468,0.665341247002796,0.64094728319731,0.0389259993648111,0.00610735392698493,0.0529555879823279,0.0285616241768419
0.610891160608995,0.657310966626241,0.639225279968817,0.024975747590907,0.00567986077151186,0.046419806017246,0.028334119359822
0.620822040791249,0.661026321911698,0.646173229697058,0.0224849378963775,0.00563728229887872,0.0402042811204489,0.025351188905809
0.636144222705461,0.672947623614697,0.657262485783729,0.0290111919120045,0.00548120823401346,0.036803400909236,0.021118263078268
0.64300538546595,0.678427666167499,0.662359397038408,0.0328802744767136,0.00536313664919607,0.0354222807015491,0.019354011572458
0.637418452073258,0.670752991369199,0.657898395636482,0.0225313641570977,0.00522504916747429,0.033334539295941,0.020479943563224
0.658910054626388,0.754861029257042,0.743679473701997,0.0263992472968967,0.00519980345362037,0.0959509746306541,0.0847694190756091
0.630767660121091,0.668286984105546,0.653825560068228,0.0255489962222258,0.00593018277379553,0.037519323984455,0.023057899947137
0.651106829116297,0.681058315405935,0.669506642635824,0.0265489236896899,0.00615505656728424,0.029951486289638,0.018399813519527
0.791851238404119,0.837020943322842,0.835993360879418,0.0256134643855731,0.00537614045160115,0.0451697049187231,0.044142122475299
0.791367898719979,0.8367544181606,0.835702380669104,0.0278466372786568,0.00607837994287848,0.045386519440621,0.0443344819491249
0.79129873597267,0.836718394338895,0.835582468663376,0.028228690234954,0.0054438684142102,0.0454196583662251,0.0442837326907061
0.821542597847263,0.859130700546721,0.858747357589241,0.0278215517955878,0.00536121659954707,0.037588102699458,0.037204759741978
0.79087719855733,0.836510637110767,0.835272563594129,0.0309360373387529,0.00552587413512187,0.045633438553437,0.0443953650367991
0.789382326209727,0.835339065202394,0.834153515344539,0.0284602779896167,0.0056225893558065,0.0459567389926669,0.0447711891348119
0.789697893891798,0.835409756222178,0.834322618337781,0.0245284079436284,0.00502927457095805,0.0457118623303799,0.044624724445983
0.787891750004987,0.833569638215406,0.8329918547751,0.0143609640747893,0.00531546008725804,0.045677888210419,0.0451001047701129
0.791578325612227,0.836492354217171,0.83578864375817,0.0180804517253518,0.00539410548045206,0.0449140286049441,0.044210318145943
0.839540290816783,0.840220273728052,0.839942660077174,0.0272002006736015,0.00563576008288927,0.000679982911268917,0.000402369260390945
0.808038568690307,0.848837903871198,0.84832758820633,0.0214771077506793,0.00525199884192284,0.040799335180891,0.040289019516023
0.798579012590633,0.841943297351837,0.841075949452045,0.0255211628334456,0.00508014132838587,0.043364284761204,0.042496936861412
0.797729435460496,0.84137120060586,0.840463053855009,0.027110727562039,0.00543830640050984,0.043641765145364,0.042733618394513
0.789004186107013,0.834698200318871,0.833814839357014,0.0199981008416022,0.00517049324878232,0.045694014211858,0.044810653250001
