power_x,power_y,power_z,power_total_xyz
0.0101155448277387,0.00597359126079014,0.0151501362333062,0.01917119369264
0.002088326273864,0.00124714674716596,0.00143482968007334,0.00282404281941629
0.00202775889378512,0.00123092714694246,0.00139190802901137,0.00275034465724405
0.00203389033647721,0.00122972959158153,0.0014238911660758,0.00277063364991753
0.00202532320207563,0.00122135973425583,0.00139351911204197,0.0027450954790232
0.00203496112738526,0.00121406147289379,0.00141033276072167,0.0027575442962714
0.00201973645193228,0.00123022697114438,0.00143050397168909,0.00276389857788113
0.00199031780887931,0.00123566968899177,0.00140806929721469,0.00273329539318272
0.00205988550383398,0.00121329152035637,0.00139731760279492,0.00276906140873664
0.00202231160031964,0.00122470518384377,0.00145096102290368,0.0027739745647909
0.00201749623377727,0.00121470365004036,0.00139300464682698,0.00273610269485786
0.00202350968810176,0.00122355542211893,0.00140271770421894,0.00274941744494494
0.00611265395383433,0.00708713246208382,0.0100014122881527,0.0136974535097609
0.0293583256035492,0.0311521439145981,0.0457908117170626,0.0626830582408622
0.0178382513123596,0.0193232842715086,0.0303754360868151,0.0401778501463757
0.00685233884799152,0.00791209432845851,0.0137741627780484,0.0172998076459333
0.0151064860956713,0.016351181481129,0.0302188046495425,0.0375332281110317
0.0115189673698915,0.0142308598635199,0.0222479723050006,0.0288127793419489
0.0113059950646272,0.0141501856325769,0.0248590195258566,0.0307575052568422
0.00713757219649621,0.00913558026672368,0.0141690360111729,0.018307521545962
0.0126623655343404,0.0198326366636398,0.0310091026731196,0.0389259993648111
0.00926974007433093,0.013228339306417,0.0190491712647386,0.024975747590907
0.00915528324797108,0.0131763614928776,0.0157523559718026,0.0224849378963775
0.0124126767068891,0.0171769305745338,0.0198123135742157,0.0290111919120045
0.0121241383913396,0.0161597600596084,0.0259418556149623,0.0328802744767136
0.00873656962497813,0.0109926528245008,0.0176209053640172,0.0225313641570977
0.0088922943358907,0.0137022312766181,0.0207387612293661,0.0263992472968967
0.00916225895371928,0.0131102415236282,0.0199229964116956,0.0255489962222258
0.0103511471014865,0.0142460572525114,0.0198682902012863,0.0265489236896899
0.01246586251496,0.0133744367694647,0.0179381233881566,0.0256134643855731
0.0107701600918028,0.0141058569283071,0.021458416988309,0.0278466372786568
0.0105690890233137,0.0147608290380082,0.021616457519884,0.028228690234954
0.0109908626762883,0.0150375627713718,0.0206666733617823,0.0278215517955878
0.0115339983901925,0.0167553118171479,0.0233080418154313,0.0309360373387529
0.0105407190079525,0.0140091675892682,0.0224192749547671,0.0284602779896167
0.0121185830960356,0.0137763341245111,0.0162786780201392,0.0245284079436284
0.00651854343432613,0.00724527198874215,0.0105476023086454,0.0143609640747893
0.00698806007186462,0.00741632571154719,0.0149354566038348,0.0180804517253518
0.0116417813502975,0.0135574606118694,0.0205064649667774,0.0272002006736015
0.00888742609899099,0.0103053458613641,0.0166156450776649,0.0214771077506793
0.0104009855958437,0.012577180492673,0.0196204939250015,0.0255211628334456
0.00976278012769881,0.0115554111387862,0.022497825373465,0.027110727562039
0.00779334494130898,0.00868964793480449,0.0162381597068699,0.0199981008416022
0.015089524962675,0.0165676244415597,0.0340568562296638,0.0407682400832284
0.0187167130165355,0.0216477354848702,0.0361242801451999,0.0460858266040129
0.00701926801701931,0.00824180210890252,0.0144903891863914,0.0180878081665565
0.00540197075837908,0.00611693613090492,0.0133815935023316,0.0156737117609581
0.00828836677624773,0.0107046938301248,0.016097009191163,0.0210333354158275
