power_x,power_y,power_z,power_total_xyz
0.00684135173571179,0.0022585743588715,0.0177218094223496,0.0191302843917271
0.000968879201187827,0.00187617184932865,0.00301815506674518,0.0036834776667746
0.000936007825933224,0.00187883767700088,0.00299602503705435,0.00365818365987587
0.00093936977886256,0.00182007885123791,0.00286147103261325,0.00351896562595438
0.000938348535303693,0.00181083034126986,0.0029809217585846,0.00361185534446954
0.000937718796726245,0.00186341639137514,0.00298414137301055,0.00364098021465272
0.000954845487714627,0.00187627150638848,0.00291449709203625,0.00359533280386977
0.000957820284329515,0.00188766169728069,0.00295639144219136,0.00363606060729411
0.000931886896371297,0.00186314376218206,0.00291631801478825,0.00358394037751256
0.00094064504890633,0.00183914224489477,0.00282086897613018,0.00349636369468085
0.000940286653090361,0.00183576734098887,0.00285109692223419,0.00351893938285309
0.000943548908393967,0.00185580269010768,0.00287646906555922,0.00355082560149911
0.000934207612786938,0.00184556686850808,0.00283734287262185,0.00351132104865702
0.00811121098041518,0.0193409849216755,0.0137008254217836,0.0250515081092432
0.0103773917139527,0.0347789729948785,0.0192911037872783,0.0411024805418705
0.0094589787749541,0.0300797579706189,0.0179701771124364,0.03629313136791
0.00939909929076669,0.0331997164653411,0.017306304718953,0.038601456240432
0.0100401311413669,0.0320797657402755,0.0168671361029175,0.0376087208450533
0.0101466051550385,0.0326330508829381,0.0170313820791372,0.0381829488335597
0.0111129802766599,0.0346117185851717,0.0169308376887295,0.0401014046997191
0.0075941364986163,0.0263600627842432,0.015998236270044,0.0317563754685734
0.00850643241827101,0.030193714109423,0.0144872922500551,0.0345528783308524
0.00702358079756564,0.0202671884151411,0.010433467961797,0.0238526071360052
0.00877355492128771,0.0287347174028442,0.0141722895414926,0.0332191667720018
0.00782899503798315,0.0248707507907343,0.0128031386113284,0.0290476809143254
0.00659419494527565,0.0191298082811846,0.0109938763843166,0.0230282063957403
0.0094771631199023,0.0320790243773775,0.0176445576691754,0.0378181284722879
0.00889612612724815,0.0305036069192236,0.0166948926289039,0.0358933215939267
0.00753283073904655,0.0270241423661432,0.0144658743905588,0.0315643680667319
0.00756501319122099,0.0248745157820433,0.0137874670573377,0.0294289858444297
0.00684041885151286,0.02218498387578,0.0120688351445238,0.0261652751061104
0.00676466392840328,0.0240668062147058,0.0133373637399857,0.0283347332963119
0.00836496499763285,0.0257408343802952,0.0145003283896584,0.0307054183722245
0.00812510497139222,0.0283164647989165,0.0143156626994435,0.032753285453961
0.00891056538535207,0.0284613099182462,0.0133900015360801,0.0326915352788045
0.00588232669923752,0.0210305155345013,0.00988615242029064,0.0239712402833204
0.0086838981532735,0.0302882240107606,0.0148742911053444,0.0348429495988639
0.00688513499718625,0.0224843854544103,0.010327284077031,0.0256827854719786
0.00738085071913676,0.0263032546412753,0.0118149949652603,0.0297646143615381
0.00687039877638806,0.0205925332187287,0.0112161216927528,0.0244347332610299
0.00720847217820105,0.0232747353660441,0.0131119810081927,0.027669467350538
0.00490133825294539,0.0171226229021692,0.00879547505777537,0.0198637285828121
0.00723464469165041,0.0238554297790571,0.0117392870892479,0.0275541734610518
0.00702854231448588,0.0218241077969213,0.0123531889498819,0.0260440658390668
0.0107148078180765,0.0333931019373193,0.0199278383684506,0.0403363992643568
0.00825015754588272,0.0257904109141523,0.014011820715444,0.0304883832699351
0.00756769874260573,0.0265689996012462,0.0141255251196584,0.0310276048701146
0.00454558884223012,0.0154093854845645,0.00914894267233845,0.0184882311473069
