power_x;power_y;power_z;power_total_xyz
0,00693175746176866;0,00266821812204031;0,0178272978593013;0,0193127211552339
0,00105511132584613;0,00222187757867587;0,00327959406612037;0,00409948010399895
0,0010424126459359;0,00215205107204351;0,00318568467966112;0,00398328191562162
0,00096392235409581;0,00206137481401773;0,00310133728747151;0,00384664859315916
0,000954459823585678;0,00208202492298428;0,00307473551842445;0,00383403440816951
0,000943433431179397;0,00205127174548588;0,00312260588412429;0,00385336864580373
0,00101614832498825;0,00209178388039308;0,00323915272337969;0,00398750894494631
0,00102988052755856;0,00214017909196964;0,00316066031984719;0,00395357990993034
0,000953706230854727;0,00205159759386921;0,00307419428491297;0,00381697246038436
0,00095066148967771;0,0020695113989035;0,00308748650487859;0,00383656195257618
0,000938795377417089;0,00203448756979014;0,0029847933335968;0,0037322202074066
0,000922952321203798;0,00196614175578101;0,00303586844750392;0,00373283426120032
0,00094274600606934;0,00199787082692996;0,00297360342573046;0,00370439943939277
0,00725933122068606;0,0200825480714152;0,0125316071249541;0,024759802179067
0,00276338624727937;0,00674487424678418;0,00831169793195467;0,0110550420473486
0,00244017711788797;0,00492337466201659;0,00595334800180838;0,00810163161714273
0,00145182116624213;0,0032744594780726;0,00425508455847367;0,00556197933941229
0,00180112200560349;0,00352004903141462;0,00423504188285447;0,00579399390853698
0,00142897200158295;0,00293443887848622;0,00376527294493584;0,00498298834663952
0,00183942303597684;0,00353242653155364;0,0039193311403872;0,00558772501955091
0,00146582693854707;0,00269119677520023;0,00352765833698245;0,00467285373611246
0,00160337344721742;0,0027866336293065;0,00349723775039947;0,00475045316554568
0,00119184388364004;0,00257013599576535;0,0033853043857364;0,00441433762458027
0,00200110850254332;0,00321111027319902;0,00368898778569248;0,00528434435938687
0,00206712059556314;0,00369356694625461;0,00426137861576375;0,00600622777206746
0,00138048940469;0,00263245019846222;0,00345848126560607;0,00456033306989669
0,00178260696521231;0,00337766623231031;0,00450920433589455;0,00590925041880635
0,00155482133229009;0,00278186086909942;0,00334596894521918;0,00462079294631799
0,00175529675656064;0,00321297911872979;0,00397156546845589;0,00540163251167804
0,00133995326858215;0,00276184025095073;0,00376726961537752;0,00485958400366762
0,00116621528242339;0,0026579008031984;0,00371791623727979;0,00471671452517845
0,00144638980808752;0,00290968909812566;0,0037926569920805;0,00499425481771483
0,00147777763512475;0,00297643372023339;0,00369921240283916;0,00497264083069915
0,00148571313708887;0,00295397056223281;0,00421490257975178;0,00535711576924138
0,00135888494975985;0,00259262186270274;0,00367005777081389;0,00469442014212186
0,00157568668273284;0,00268279718563845;0,00369636666350682;0,00483149208552552
0,00153731613949388;0,00302041077051237;0,00386302157165632;0,0051389841212498
0,00169584393334018;0,00313145228131995;0,00364978192797017;0,00509929290766555
0,00120778250801728;0,00240063654327709;0,00338491481062699;0,00432197208167659
0,00119557000563463;0,00242237942060468;0,00321439702264573;0,0041987686188853
0,00184821185616607;0,00346197419550651;0,0041700608915476;0,00572630423875998
0,00167499927578263;0,00311313183019978;0,00394371688052402;0,00529623594638735
0,00136940982271154;0,00308086030682411;0,00381651874754079;0,00509242563451186
0,00134502768922194;0,00298982255514708;0,00379511511144655;0,00501508096696054
0,00137967642706969;0,00297529022949097;0,00385626485533939;0,00506227593357394
0,0017944271163657;0,00404343097265957;0,00570165222312515;0,00721651860526107
0,00124562871349974;0,00245566508331868;0,00345884824228529;0,00442103076855224
0,00132112640208876;0,00243602962705391;0,00332447436981828;0,0043280186170763
